cif,formula,energy
K4Ti2H2F14_11_9524.vasp,K4Ti2H2F14,-75.8525668
K4V1C7N7_5_9525.vasp,K4V1C7N7,-106.21243967
K4V2P4O16_100_9526.vasp,K4V2P4O16,-127.32592337
K4V6O16_100_9529.vasp,K4V6O16,-122.42260538
K4Zn1As2_164_9532.vasp,K4Zn1As2,-2.37186297
K4Zr2Te6_39_9533.vasp,K4Zr2Te6,-22.01670527
K4Zr6C1Br18_2_9534.vasp,K4Zr6C1Br18,-71.03902622
K5N1O4_1_9535.vasp,K5N1O4,-23.68567628
K6H2Pd2S4Cl4O12_26_9536.vasp,K6H2Pd2S4Cl4O12,-94.37472555
K6In11_150_9537.vasp,K6In11,-2.03053142
K6In2P4_49_9538.vasp,K6In2P4,-14.44287379
K6In4As6_12_9539.vasp,K6In4As6,-21.12233061
K6Na4Sn2As6_12_9540.vasp,K6Na4Sn2As6,-22.89358145
K6Nb4Cu6S16_13_9541.vasp,K6Nb4Cu6S16,-86.99578256
K6O3_143_9542.vasp,K6O3,-12.07283143
K6P10Ru2Se20_11_9543.vasp,K6P10Ru2Se20,-96.96983746
K6Ta4Ag6Se16_13_9544.vasp,K6Ta4Ag6Se16,-72.5410599
K6Ta4Cu6Se16_13_9546.vasp,K6Ta4Cu6Se16,-76.57048792
K6Tl11_150_9547.vasp,K6Tl11,7.61531557
K8Be8H48N24_14_9549.vasp,K8Be8H48N24,-384.97488387
K8Eu2P4S16_49_9550.vasp,K8Eu2P4S16,-82.6142282
K8Ge4Se16_14_9552.vasp,K8Ge4Se16,-54.68608797
K8Ge4Te16_14_9553.vasp,K8Ge4Te16,-38.47918892
K8Hg4S8_57_9554.vasp,K8Hg4S8,-16.1453109
K8P8H4O26_1_9555.vasp,K8P8H4O26,-217.31483453
K8Tl10Zn1_89_9557.vasp,K8Tl10Zn1,12.33008107
Kr1F2_47_9558.vasp,Kr1F2,2.44143929
La1Al3Cu1_99_9559.vasp,La1Al3Cu1,-8.16240431
La1As2_21_9560.vasp,La1As2,-8.43371269
La1Be5_1_9561.vasp,La1Be5,-15.33948204
La1Bi2_21_9563.vasp,La1Bi2,-5.5270323
La1Bi2O4_164_9562.vasp,La1Bi2O4,-31.01571817
La1Br2_187_9564.vasp,La1Br2,-7.41668441
La1Ge3_187_9565.vasp,La1Ge3,-10.43872522
La1Ge5_47_9566.vasp,La1Ge5,-17.9055547
La1H1Br2_187_9567.vasp,La1H1Br2,-12.02051804
La1I2_123_9568.vasp,La1I2,-5.88421113
La1Mg5_1_9569.vasp,La1Mg5,-0.9897226
La1Nb2O7_123_9570.vasp,La1Nb2O7,-64.76026989
La1Se3_99_9572.vasp,La1Se3,-11.9885943
La1Si3_187_9573.vasp,La1Si3,-12.37986944
La1Sn3_187_9574.vasp,La1Sn3,-4.98789505
La1Te3_99_9575.vasp,La1Te3,-9.13415885
La2As1I2_164_9576.vasp,La2As1I2,-15.20069781
La2Bi2S4O2_129_9577.vasp,La2Bi2S4O2,-42.17394213
La2Bi2Se4O2_129_9578.vasp,La2Bi2Se4O2,-38.9468499
La2Bi7O14_1_9579.vasp,La2Bi7O14,-98.16075533
La2Br2_164_9581.vasp,La2Br2,-9.59361415
La2Br2O2_129_9580.vasp,La2Br2O2,-29.26239262
La2Br6_12_9582.vasp,La2Br6,-19.39103884
La2C1_164_9583.vasp,La2C1,-12.77639899
La2C2Br2_12_9584.vasp,La2C2Br2,-27.80088943
La2C2I2_12_9585.vasp,La2C2I2,-25.97410431
La2Cl2_164_9587.vasp,La2Cl2,-10.93189713
La2Cl2O4_10_9586.vasp,La2Cl2O4,-34.27277513
La2Cl6_12_9588.vasp,La2Cl6,-23.75287996
La2Cr2Bi2O12_7_9589.vasp,La2Cr2Bi2O12,-89.38068906
La2Eu2I8_13_9590.vasp,La2Eu2I8,-21.54394057
La2F2_164_9591.vasp,La2F2,-13.99668177
La2Ge1I2_164_9592.vasp,La2Ge1I2,-13.84631348
La2Ge2I2_164_9593.vasp,La2Ge2I2,-17.48390039
La2H4N2O10_4_9594.vasp,La2H4N2O10,-91.68563247
La2I2_164_9597.vasp,La2I2,-7.75735794
La2I2O2_129_9595.vasp,La2I2O2,-27.50466873
La2I2O6_11_9596.vasp,La2I2O6,-42.47577112
La2I6_59_9598.vasp,La2I6,-14.51458435
La2Mg2I10_51_9599.vasp,La2Mg2I10,-19.14310325
La2Mg4_12_9600.vasp,La2Mg4,-3.43714002
La2O6_10_9601.vasp,La2O6,-39.54039393
La2P1Br2_164_9602.vasp,La2P1Br2,-18.03745358
La2P1I2_164_9603.vasp,La2P1I2,-16.28038291
La2P4H16C4O12_13_9604.vasp,La2P4H16C4O12,-192.31557537
La2P6H16O14_2_9605.vasp,La2P6H16O14,-181.10917182
La2Pb1_164_9608.vasp,La2Pb1,-5.21737697
La2Pb12Br2O14_51_9606.vasp,La2Pb12Br2O14,-108.63860292
La2Pb12Cl2O14_12_9607.vasp,La2Pb12Cl2O14,-109.86531862
La2S2_47_9609.vasp,La2S2,-12.79597991
La2S4O14_7_9610.vasp,La2S4O14,-97.32713069
La2Sb1I2_164_9611.vasp,La2Sb1I2,-13.46120169
La2Sb2Se4O2_129_9612.vasp,La2Sb2Se4O2,-40.46466517
La2Se2_12_9613.vasp,La2Se2,-15.54891658
La2Sm2I8_13_9616.vasp,La2Sm2I8,-21.60631721
La2Te1I2_164_9617.vasp,La2Te1I2,-12.8749321
La2Te4Se2_129_9618.vasp,La2Te4Se2,-23.94495923
La2Te6_59_9619.vasp,La2Te6,-21.29857389
La2Ti2O8_129_9620.vasp,La2Ti2O8,-75.68769652
La2Tl4P4S14_2_9621.vasp,La2Tl4P4S14,-76.11465155
La4Br10_11_9623.vasp,La4Br10,-35.18381491
La4Br6_12_9624.vasp,La4Br6,-24.99111132
La4C2Br5_47_9625.vasp,La4C2Br5,-41.19081958
La4Cl6_1_9626.vasp,La4Cl6,-29.41117616
La4F6_12_9627.vasp,La4F6,-39.60652335
La4H12O12_14_9628.vasp,La4H12O12,-139.18671216
La4I10_11_9629.vasp,La4I10,-26.06297617
La5Cl8_10_9630.vasp,La5Cl8,-37.11582097
La8Si4I8O16_2_9632.vasp,La8Si4I8O16,-188.05219565
Li10Si2_164_9633.vasp,Li10Si2,-24.57984509
Li1Ag1F4_1_9634.vasp,Li1Ag1F4,-10.13936776
Li1Al1As2O6_5_9636.vasp,Li1Al1As2O6,-45.27642038
Li1Al1As2Se6_5_9638.vasp,Li1Al1As2Se6,-25.06589804
Li1Al1Br4O12_2_9639.vasp,Li1Al1Br4O12,-50.85833942
Li1Al1Cl4O12_2_9640.vasp,Li1Al1Cl4O12,-52.80973284
Li1Al1P2O6_5_9642.vasp,Li1Al1P2O6,-53.85997025
Li1Al1P2Se6_5_9644.vasp,Li1Al1P2Se6,-28.05204111
Li1Al1Sb2O6_5_9645.vasp,Li1Al1Sb2O6,-41.61529929
Li1Al1Sb2S6_5_9646.vasp,Li1Al1Sb2S6,-27.77882814
Li1Al1Sb2Se6_5_9647.vasp,Li1Al1Sb2Se6,-22.91910661
Li1Al1Sb2Te6_5_9648.vasp,Li1Al1Sb2Te6,-16.74969891
Li1Al1Te2_156_9649.vasp,Li1Al1Te2,-8.67985096
Li1Al1Te6P2_5_9651.vasp,Li1Al1Te6P2,-20.99182736
Li1As2Pd1S6_5_9653.vasp,Li1As2Pd1S6,-26.06264104
Li1As2Pd1Se6_149_9654.vasp,Li1As2Pd1Se6,-21.82681745
Li1As3_187_9655.vasp,Li1As3,-9.91831352
Li1Au1I4_2_9657.vasp,Li1Au1I4,-1.4249657
Li1Au1S4O14_2_9658.vasp,Li1Au1S4O14,-79.37459882
Li1B12_191_9659.vasp,Li1B12,-64.12607281
Li1B1C1_156_9660.vasp,Li1B1C1,-15.70786141
Li1B1H4_156_9661.vasp,Li1B1H4,-22.45825995
Li1Bi1S1_99_9663.vasp,Li1Bi1S1,-7.11859961
Li1Bi3_187_9664.vasp,Li1Bi3,-4.36529425
Li1Br1_123_9665.vasp,Li1Br1,-4.22458857
Li1C12_191_9666.vasp,Li1C12,-98.94881854
Li1C2_99_9667.vasp,Li1C2,-10.65184201
Li1C6_183_9668.vasp,Li1C6,-49.48356489
Li1Cd1Cl1O2_1_9669.vasp,Li1Cd1Cl1O2,-10.46671712
Li1Cl1_123_9670.vasp,Li1Cl1,-5.03883972
Li1Co1As2S6_149_9671.vasp,Li1Co1As2S6,-28.13734345
Li1Co1As2Se6_5_9672.vasp,Li1Co1As2Se6,-23.62021152
Li1Co1O2_156_9673.vasp,Li1Co1O2,-15.23691222
Li1Co1P2S6_149_9674.vasp,Li1Co1P2S6,-32.01734243
Li1Co1P2Se6_149_9675.vasp,Li1Co1P2Se6,-26.43195557
Li1Co1Te6As2_5_9676.vasp,Li1Co1Te6As2,-18.33110544
Li1Co1Te6P2_5_9677.vasp,Li1Co1Te6P2,-20.4365185
Li1Co2O4_156_9678.vasp,Li1Co2O4,-28.53135634
Li1Co3O6_1_9679.vasp,Li1Co3O6,-38.96397425
Li1Co5O5F1_156_9680.vasp,Li1Co5O5F1,-36.08373477
Li1Cr1Ni1Te1I1_8_9681.vasp,Li1Cr1Ni1Te1I1,-5.41375786
Li1Cr1O2_156_9682.vasp,Li1Cr1O2,-17.19994002
Li1Cr1S2_156_9683.vasp,Li1Cr1S2,-12.05162654
Li1Cu1C1O3_1_9684.vasp,Li1Cu1C1O3,-26.92682319
Li1Cu1Cl2O2_1_9685.vasp,Li1Cu1Cl2O2,-11.94620265
Li1Cu1Mo1Br2O2_8_9686.vasp,Li1Cu1Mo1Br2O2,-18.28814546
Li1Cu1O2_10_9688.vasp,Li1Cu1O2,-11.76756197
Li1Cu1O2F1_25_9687.vasp,Li1Cu1O2F1,-11.61440918
Li1Cu1S2_1_9690.vasp,Li1Cu1S2,-7.57763144
Li1Cu2C2O6_1_9691.vasp,Li1Cu2C2O6,-49.64130482
Li1Cu2F5_1_9692.vasp,Li1Cu2F5,-13.13421856
Li1Fe1As2O6_5_9693.vasp,Li1Fe1As2O6,-39.6467868
Li1Fe1F4_81_9694.vasp,Li1Fe1F4,-14.22682723
Li1Fe1O2_156_9695.vasp,Li1Fe1O2,-14.54119382
Li1Fe1P2S6_149_9696.vasp,Li1Fe1P2S6,-30.96645933
Li1Fe1Pd1S3I2_8_9697.vasp,Li1Fe1Pd1S3I2,-12.44701903
Li1Fe1Sb2O6_5_9698.vasp,Li1Fe1Sb2O6,-39.00455156
Li1Fe1Te6P2_5_9699.vasp,Li1Fe1Te6P2,-19.22744771
Li1Fe2C2O7_1_9700.vasp,Li1Fe2C2O7,-58.33560898
Li1Fe2O1F5_8_9701.vasp,Li1Fe2O1F5,-25.57987142
Li1Fe2Sb1Br1Cl1O4_1_9702.vasp,Li1Fe2Sb1Br1Cl1O4,-31.55790081
Li1Fe3O6_1_9703.vasp,Li1Fe3O6,-36.91700319
Li1Ga1As2O6_5_9704.vasp,Li1Ga1As2O6,-41.80504049
Li1Ga1As2Se6_5_9706.vasp,Li1Ga1As2Se6,-23.23732531
Li1Ga1Br4O12_2_9707.vasp,Li1Ga1Br4O12,-47.16991223
Li1Ga1Cl4O12_2_9708.vasp,Li1Ga1Cl4O12,-49.14331311
Li1Ga1I4O12_2_9709.vasp,Li1Ga1I4O12,-53.27072558
Li1Ga1P2O6_5_9710.vasp,Li1Ga1P2O6,-50.24559941
Li1Ga1P2S6_5_9711.vasp,Li1Ga1P2S6,-32.11532867
Li1Ga1S4_3_9713.vasp,Li1Ga1S4,-15.70100515
Li1Ga1P2Se6_5_9712.vasp,Li1Ga1P2Se6,-26.2201897
Li1Ga1Sb2O6_5_9714.vasp,Li1Ga1Sb2O6,-38.15675074
Li1Ga1Sb2S6_5_9715.vasp,Li1Ga1Sb2S6,-25.67625244
Li1Ga1Sb2Se6_5_9716.vasp,Li1Ga1Sb2Se6,-21.11990957
Li1Ga1Sb2Te6_5_9717.vasp,Li1Ga1Sb2Te6,-15.38146045
Li1Ga1Te6As2_5_9718.vasp,Li1Ga1Te6As2,-17.24044838
Li1Ga1Te6P2_5_9719.vasp,Li1Ga1Te6P2,-19.51394828
Li1H3C3N3Cl1O3_156_9720.vasp,Li1H3C3N3Cl1O3,-75.8632013
Li1H5C5N2O5_1_9722.vasp,Li1H5C5N2O5,-101.99984329
Li1Hf1S2_156_9723.vasp,Li1Hf1S2,-17.77363284
Li1I1_123_9724.vasp,Li1I1,-3.18646977
Li1In1As2O6_5_9725.vasp,Li1In1As2O6,-40.59360602
Li1In1As2S6_5_9726.vasp,Li1In1As2S6,-27.35487517
Li1In1As2Se6_5_9727.vasp,Li1In1As2Se6,-22.51695215
Li1In1Br4O12_2_9728.vasp,Li1In1Br4O12,-45.88830329
Li1In1Cl4O12_2_9729.vasp,Li1In1Cl4O12,-47.90739525
Li1In1I4O12_2_9730.vasp,Li1In1I4O12,-52.50746773
Li1In1P2O6_5_9731.vasp,Li1In1P2O6,-48.98791382
Li1In1P2S6_5_9732.vasp,Li1In1P2S6,-31.26801195
Li1In1P2Se6_5_9733.vasp,Li1In1P2Se6,-25.48028456
Li1In1Sb2O6_5_9734.vasp,Li1In1Sb2O6,-36.96880634
Li1In1Sb2S6_5_9735.vasp,Li1In1Sb2S6,-24.96686781
Li1In1Sb2Se6_5_9736.vasp,Li1In1Sb2Se6,-20.48079279
Li1In1Sb2Te6_5_9737.vasp,Li1In1Sb2Te6,-14.6555629
Li1In1Te6As2_5_9738.vasp,Li1In1Te6As2,-16.55955716
Li1In1Te6P2_5_9739.vasp,Li1In1Te6P2,-18.82786209
Li1Ir1O4_1_9740.vasp,Li1Ir1O4,-23.03741107
Li1Mg6C1_25_9741.vasp,Li1Mg6C1,-6.18882057
Li1Mn1Cr2O6_1_9743.vasp,Li1Mn1Cr2O6,-46.9025445
Li1Mn1I2O2_1_9744.vasp,Li1Mn1I2O2,-15.51853887
Li1Mn1Nb1Si1Te4Br2_1_9745.vasp,Li1Mn1Nb1Si1Te4Br2,-22.02536193
Li1Mn1Se2_156_9746.vasp,Li1Mn1Se2,-9.31296575
Li1Mn1Te2_156_9747.vasp,Li1Mn1Te2,-6.70172013
Li1Mo1H1Br1Cl1O1_1_9748.vasp,Li1Mo1H1Br1Cl1O1,-18.11412303
Li1Mo2Br6O2_47_9749.vasp,Li1Mo2Br6O2,-26.13562911
Li1Mo2Cl6O2_47_9750.vasp,Li1Mo2Cl6O2,-30.13284019
Li1Mo2I6O2_47_9751.vasp,Li1Mo2I6O2,-21.11036927
Li1Mo2S2I6_47_9752.vasp,Li1Mo2S2I6,-14.2752611
Li1N3_10_9753.vasp,Li1N3,-18.7948831
Li1Nb1Br6_1_9754.vasp,Li1Nb1Br6,-15.36314916
Li1Nb1Ni1C1S1I2O1_1_9755.vasp,Li1Nb1Ni1C1S1I2O1,-24.55025236
Li1Nb1S2_156_9756.vasp,Li1Nb1S2,-16.82295891
Li1Ni1As2O6_149_9757.vasp,Li1Ni1As2O6,-35.58703613
Li1Ni1As2S6_149_9758.vasp,Li1Ni1As2S6,-24.65908076
Li1Ni1As2Se6_5_9759.vasp,Li1Ni1As2Se6,-20.36362447
Li1Ni1P1O4_3_9760.vasp,Li1Ni1P1O4,-28.78978236
Li1Ni1P2O6_149_9761.vasp,Li1Ni1P2O6,-43.89692527
Li1Ni1P2S6_5_9762.vasp,Li1Ni1P2S6,-28.50269602
Li1Ni1P2Se6_149_9763.vasp,Li1Ni1P2Se6,-23.13830939
Li1Ni1Pd1Se2_8_9764.vasp,Li1Ni1Pd1Se2,-6.90248509
Li1Ni1Sb2Se6_5_9766.vasp,Li1Ni1Sb2Se6,-18.15458496
Li1Ni1Sb2Te6_5_9767.vasp,Li1Ni1Sb2Te6,-13.17036321
Li1Ni1Te1Ir6Se1S4I5Br1_1_9768.vasp,Li1Ni1Te1Ir6Se1S4I5Br1,-37.23880677
Li1Ni1Te6As2_5_9769.vasp,Li1Ni1Te6As2,-15.29866183
Li1Ni1Te6P2_5_9770.vasp,Li1Ni1Te6P2,-17.35614185
Li1Ni2Te2Br1_6_9771.vasp,Li1Ni2Te2Br1,-4.48973181
Li1O1_187_9772.vasp,Li1O1,-5.86533529
Li1O2_164_9773.vasp,Li1O2,-7.93220304
Li1P2Pd1S6_5_9774.vasp,Li1P2Pd1S6,-29.95357947
Li1P2Pd1Se6_5_9775.vasp,Li1P2Pd1Se6,-24.63961453
Li1P3_10_9776.vasp,Li1P3,-12.18188068
Li1P3_187_9777.vasp,Li1P3,-12.00460225
Li1Pd1S1F1_1_9778.vasp,Li1Pd1S1F1,-10.13940566
Li1Pt1F2_1_9779.vasp,Li1Pt1F2,-8.02864183
Li1Re1Te1Br1_8_9780.vasp,Li1Re1Te1Br1,-10.2364122
Li1Rh1S2_1_9781.vasp,Li1Rh1S2,-10.61843619
Li1Sb1Br1Cl1O1_1_9782.vasp,Li1Sb1Br1Cl1O1,-12.9071999
Li1Sb2Pd1Se6_5_9784.vasp,Li1Sb2Pd1Se6,-19.76075722
Li1Sb2Te6Pd1_149_9785.vasp,Li1Sb2Te6Pd1,-14.99426804
Li1Sb3_187_9787.vasp,Li1Sb3,-7.18045461
Li1Sb3P2O10_1_9786.vasp,Li1Sb3P2O10,-77.59128972
Li1Se1S1_6_9788.vasp,Li1Se1S1,-7.12533479
Li1Si1Te1Br1_1_9789.vasp,Li1Si1Te1Br1,-8.24043104
Li1Si5Pd1_99_9790.vasp,Li1Si5Pd1,-21.62909569
Li1Sn1Cl3_143_9791.vasp,Li1Sn1Cl3,-9.04565591
Li1Sn2S2_164_9792.vasp,Li1Sn2S2,-12.03280907
Li1Ta1Cr1Mo1S2Br2_1_9793.vasp,Li1Ta1Cr1Mo1S2Br2,-24.56491024
Li1Ta1Ni1Br2N1O2_1_9794.vasp,Li1Ta1Ni1Br2N1O2,-31.48720332
Li1Ta1S2_1_9795.vasp,Li1Ta1S2,-17.12366378
Li1Te6As2Pd1_5_9796.vasp,Li1Te6As2Pd1,-16.98228604
Li1Te6P2Pd1_5_9797.vasp,Li1Te6P2Pd1,-19.01184387
Li1Ti1Bi1Te1Br1_1_9798.vasp,Li1Ti1Bi1Te1Br1,-12.4112786
Li1Ti1Br2N1F1_6_9799.vasp,Li1Ti1Br2N1F1,-22.86300723
Li1Ti1S2O1_156_9800.vasp,Li1Ti1S2O1,-21.33381159
Li1Ti2S4_164_9801.vasp,Li1Ti2S4,-34.11434333
Li1Ti2Se4_164_9802.vasp,Li1Ti2Se4,-29.7451727
Li1Tl1Br4O12_2_9803.vasp,Li1Tl1Br4O12,-42.50898821
Li1Tl1Cl4O12_2_9804.vasp,Li1Tl1Cl4O12,-44.68434884
Li1Tl1I4O12_2_9805.vasp,Li1Tl1I4O12,-48.53249818
Li1V1F4_10_9806.vasp,Li1V1F4,-21.47033978
Li1V1F6_8_9807.vasp,Li1V1F6,-25.89621173
Li1V1O2F2_1_9808.vasp,Li1V1O2F2,-25.97701168
Li1V2O1F5_8_9809.vasp,Li1V2O1F5,-34.93105851
Li1V2O1F7_8_9810.vasp,Li1V2O1F7,-40.62062341
Li1W2Br6O2_47_9811.vasp,Li1W2Br6O2,-32.14914163
Li1W2Cl6O2_47_9812.vasp,Li1W2Cl6O2,-36.41526248
Li1W2I6O2_47_9813.vasp,Li1W2I6O2,-26.72854191
Li1W2S2I6_47_9814.vasp,Li1W2S2I6,-19.30501109
Li2Ag1_187_9819.vasp,Li2Ag1,-1.9485503
Li1Zr1Ti1Ni1S3Cl1_6_9815.vasp,Li1Zr1Ti1Ni1S3Cl1,-28.43694507
Li2Ag1O2_12_9816.vasp,Li2Ag1O2,-13.70348125
Li2Ag1Sn2_115_9818.vasp,Li2Ag1Sn2,-5.01046039
Li2Ag2C4O8_2_9820.vasp,Li2Ag2C4O8,-78.02211543
Li2Ag2C4O8_4_9821.vasp,Li2Ag2C4O8,-77.67076667
Li2Ag2C4O8_7_9822.vasp,Li2Ag2C4O8,-77.96400219
Li2Ag2F4_11_9823.vasp,Li2Ag2F4,-16.25613581
Li2Ag2F8_30_9824.vasp,Li2Ag2F8,-19.76927436
Li2As2O6_162_9825.vasp,Li2As2O6,-44.73739113
Li2As2Pd2_12_9826.vasp,Li2As2Pd2,-13.05281207
Li2Au1_187_9829.vasp,Li2Au1,-2.5100388
Li2Au1O2_12_9827.vasp,Li2Au1O2,-13.263607
Li2Au2F8_13_9830.vasp,Li2Au2F8,-20.57980293
Li2B2_51_9839.vasp,Li2B2,-11.58107124
Li2B2C4O8F4_59_9831.vasp,Li2B2C4O8F4,-110.81002258
Li2B2H6C8O2_51_9832.vasp,Li2B2H6C8O2,-97.22109176
Li2B2H6C8S2_51_9833.vasp,Li2B2H6C8S2,-88.80530567
Li2B2H6N8O2_51_9834.vasp,Li2B2H6N8O2,-102.34667891
Li2B2H6S2N8_51_9835.vasp,Li2B2H6S2N8,-95.16608148
Li2B2H8O8_2_9836.vasp,Li2B2H8O8,-98.95406315
Li2B2H8S8_2_9837.vasp,Li2B2H8S8,-70.51110684
Li2Be2_11_9840.vasp,Li2Be2,-6.78819656
Li2Bi1O3_1_9841.vasp,Li2Bi1O3,-21.86524038
Li2Bi2B4O10_4_9842.vasp,Li2Bi2B4O10,-99.90000868
Li2Bi2Pd2_12_9843.vasp,Li2Bi2Pd2,-8.8327087
Li2Br1_164_9844.vasp,Li2Br1,-4.93752389
Li2Br2O4F8_2_9845.vasp,Li2Br2O4F8,-28.21420659
Li2C10S2F6_51_9847.vasp,Li2C10S2F6,-86.3466584
Li2C2F4_67_9848.vasp,Li2C2F4,-24.81407026
Li2C2S2N2_11_9849.vasp,Li2C2S2N2,-41.31571445
Li2C2S2N2_31_9850.vasp,Li2C2S2N2,-40.8934527
Li2C2Se2N2_31_9851.vasp,Li2C2Se2N2,-38.28231905
Li2C4_129_9853.vasp,Li2C4,-27.56769684
Li2C4O2_31_9852.vasp,Li2C4O2,-42.60761463
Li2Ca2_11_9854.vasp,Li2Ca2,-0.53090982
Li2Cd2P2O8_11_9855.vasp,Li2Cd2P2O8,-59.18879189
Li2Ce1As2_164_9856.vasp,Li2Ce1As2,-15.31203209
Li2Ce1P2_164_9857.vasp,Li2Ce1P2,-17.02957342
Li2Cl1_164_9858.vasp,Li2Cl1,-5.78417356
Li2Cl2O4_113_9859.vasp,Li2Cl2O4,-22.38619171
Li2Co1_187_9860.vasp,Li2Co1,-3.25474883
Li2Co2As2_129_9861.vasp,Li2Co2As2,-14.94070793
Li2Co2Bi2_129_9862.vasp,Li2Co2Bi2,-8.73344281
Li2Co2P2O8_11_9863.vasp,Li2Co2P2O8,-66.86203253
Li2Co2P2O8_147_9865.vasp,Li2Co2P2O8,-65.17852303
Li2Co2P2O8_162_9864.vasp,Li2Co2P2O8,-63.95567646
Li2Co2Sb2_129_9867.vasp,Li2Co2Sb2,-11.86446192
Li2Co2Si2O8_11_9868.vasp,Li2Co2Si2O8,-70.6048868
Li2Cr1_187_9871.vasp,Li2Cr1,-4.46818275
Li2Cr1P2O8_2_9869.vasp,Li2Cr1P2O8,-63.62403693
Li2Cr1P4O13_1_9870.vasp,Li2Cr1P4O13,-107.27243841
Li2Cr2Si2O8_11_9873.vasp,Li2Cr2Si2O8,-75.30227401
Li2Cr3C6O18_2_9874.vasp,Li2Cr3C6O18,-163.38912121
Li2Cr3O6_1_9875.vasp,Li2Cr3O6,-50.79158346
Li2Cr4O10_59_9876.vasp,Li2Cr4O10,-76.78214922
Li2Cr4O13_5_9877.vasp,Li2Cr4O13,-90.00351768
Li2Cu1_187_9884.vasp,Li2Cu1,-1.89854232
Li2Cu1As1_187_9878.vasp,Li2Cu1As1,-7.00291654
Li2Cu1F5_6_9879.vasp,Li2Cu1F5,-18.80975004
Li2Cu1Ni4Sb2Br1_1_9880.vasp,Li2Cu1Ni4Sb2Br1,-4.67666302
Li2Cu1O2_12_9881.vasp,Li2Cu1O2,-15.11237286
Li2Cu1P1_187_9882.vasp,Li2Cu1P1,-8.10403868
Li2Cu1S2_12_9883.vasp,Li2Cu1S2,-10.71395632
Li2Cu2C2O6_17_9885.vasp,Li2Cu2C2O6,-53.94842618
Li2Cu2C2O6_2_9886.vasp,Li2Cu2C2O6,-54.57328635
Li2Cu2F8_1_9887.vasp,Li2Cu2F8,-21.88525686
Li2Cu2H8Cl6O4_2_9888.vasp,Li2Cu2H8Cl6O4,-64.32623956
Li2Cu2O2_51_9889.vasp,Li2Cu2O2,-15.0338558
Li2Cu2O4_8_9890.vasp,Li2Cu2O4,-23.81803814
Li2Cu2P2O8_18_9891.vasp,Li2Cu2P2O8,-61.47871202
Li2Cu2P2O8_51_9892.vasp,Li2Cu2P2O8,-57.93570874
Li2Cu2P4O12_13_9893.vasp,Li2Cu2P4O12,-95.54570795
Li2Cu2P6O18_2_9894.vasp,Li2Cu2P6O18,-139.71562676
Li2Cu3F8_2_9895.vasp,Li2Cu3F8,-24.32788414
Li2Cu4F10_11_9896.vasp,Li2Cu4F10,-27.78892436
Li2Cu4P2_164_9897.vasp,Li2Cu4P2,-11.27194019
Li2F1_164_9899.vasp,Li2F1,-7.86109265
Li2Fe1_187_9902.vasp,Li2Fe1,-1.50682441
Li2Fe1P4O12_2_9901.vasp,Li2Fe1P4O12,-98.90845533
Li2Fe2As2_129_9903.vasp,Li2Fe2As2,-11.78997339
Li2Fe2B2O8_11_9904.vasp,Li2Fe2B2O8,-68.7361873
Li2Fe2Bi2_129_9905.vasp,Li2Fe2Bi2,-4.5693677
Li2Fe2F8_13_9906.vasp,Li2Fe2F8,-32.34450507
Li2Fe2F8_26_9907.vasp,Li2Fe2F8,-33.14811494
Li2Fe2P2_129_9910.vasp,Li2Fe2P2,-14.98286385
Li2Fe2P2O8_11_9908.vasp,Li2Fe2P2O8,-69.43908194
Li2Fe2P2O8_51_9909.vasp,Li2Fe2P2O8,-62.85195508
Li2Fe2Sb2_129_9912.vasp,Li2Fe2Sb2,-8.59220051
Li2Fe2Si2O7_1_9913.vasp,Li2Fe2Si2O7,-63.30571752
Li2Fe2Si2O8_11_9914.vasp,Li2Fe2Si2O8,-68.84117439
Li2Fe3F8_164_9915.vasp,Li2Fe3F8,-38.30382229
Li2Fe3O6_1_9916.vasp,Li2Fe3O6,-40.44004426
Li2Fe4F10_51_9917.vasp,Li2Fe4F10,-42.29269359
Li2Fe4F14_11_9918.vasp,Li2Fe4F14,-49.08148662
Li2Fe4O4F6_8_9919.vasp,Li2Fe4O4F6,-49.2573622
Li2Fe6O4F12_31_9920.vasp,Li2Fe6O4F12,-65.19560789
Li2Ga2H16N8_4_9921.vasp,Li2Ga2H16N8,-125.76970195
Li2Ge1H6O6_147_9922.vasp,Li2Ge1H6O6,-66.15582078
Li2Ge1H6S6_147_9923.vasp,Li2Ge1H6S6,-47.06598448
Li2Ge1O6F6_147_9924.vasp,Li2Ge1O6F6,-36.35727542
Li2Ge1S6F6_147_9925.vasp,Li2Ge1S6F6,-34.09807122
Li2H10C12N4O10_11_9926.vasp,Li2H10C12N4O10,-219.12018452
Li2H10C6O6_4_9927.vasp,Li2H10C6O6,-124.06177023
Li2H2O2_129_9928.vasp,Li2H2O2,-25.2883015
Li2H2Pd1_123_9929.vasp,Li2H2Pd1,-12.2557098
Li2H2Pt1_47_9930.vasp,Li2H2Pt1,-13.54490919
Li2H2S2_11_9932.vasp,Li2H2S2,-19.07273213
Li2H2S2_4_9931.vasp,Li2H2S2,-19.23963348
Li2H2Se2_4_9933.vasp,Li2H2Se2,-16.86973894
Li2H4C2_67_9937.vasp,Li2H4C2,-29.72002804
Li2H4C2N8O2_2_9934.vasp,Li2H4C2N8O2,-101.61242442
Li2H4C2O6_7_9935.vasp,Li2H4C2O6,-67.21092277
