cif,formula,energy
OQMD-180529.vasp,Al2Si2Te6,-23.80847478
OQMD-44860.vasp,Cu2S2Tl1,-6.08050906
OQMD-185075.vasp,Bi6Te6,-18.238044
OQMD-1924925.vasp,Ge6Nb10,-90.12097744
OQMD-9182638.vasp,Sc8Te8,-51.30946352
OQMD-9937026.vasp,Cd8N16O48,-288.93847856
OQMD-5175328.vasp,Er16S24,-182.1782562
OQMD-1892049.vasp,H8O8Zn4,-69.28155804
OQMD-7917307.vasp,Cu3S2Tl1,-5.58391441
OQMD-5245467.vasp,Co12O24Te4,-148.10540339
OQMD-2066407.vasp,Fe4O24P8,-192.39124104
OQMD-1941969.vasp,Cu4O14V4,-94.39913343
OQMD-184497.vasp,As2Dy2O8,-66.32199084
OQMD-3495002.vasp,Al4O36P12,-301.83473622
OQMD-2010821.vasp,Cl4K4O16,-64.35196732
OQMD-2003877.vasp,O12Rb8Ti4,-113.49189063
OQMD-7778911.vasp,As2K1Pd2,-9.65948676
OQMD-5173977.vasp,I20P4,-9.97083644
OQMD-9764967.vasp,Cl28Sn4W6,-82.32035924
OQMD-8506930.vasp,H2Li6O8Se2,-75.55692024
OQMD-790459.vasp,Li4Mg4O16P4,-150.54316771
OQMD-6502326.vasp,Cu6P2S4Se4,-28.75672966
OQMD-4766669.vasp,Cr4Mg2O8,-69.65223493
OQMD-9182174.vasp,Cl10V2,-19.75270933
OQMD-9690225.vasp,As4O12Tl2,-73.5925521
OQMD-9712309.vasp,I4O12Pb6Se4,-78.22881498
OQMD-1973349.vasp,Ag2As2F12Se6,-45.75445574
OQMD-1988733.vasp,B6O13Zn4,-122.23369741
OQMD-179981.vasp,N2Na2O6,-44.09861572
OQMD-45904.vasp,As2Ba1Fe2,-9.71652433
OQMD-6757186.vasp,Br1I5Zr2,-14.92693215
OQMD-7784657.vasp,Au2S2,-4.04715426
OQMD-8332569.vasp,Cl4I4Pt2,-5.44152455
OQMD-3502850.vasp,Se38Sm20,-220.54050875
OQMD-8205502.vasp,Os4S8,-51.57741007
OQMD-1927359.vasp,I12Nb4Te4,-34.48624934
OQMD-46829.vasp,Au4Sr2,0.36970181
OQMD-374069.vasp,Ga4Pd8,-22.80187846
OQMD-1772078.vasp,H4O16Pb8S2,-118.66688885
OQMD-9741965.vasp,Cr8Te12,-40.17713274
OQMD-7736577.vasp,As2F2O2,-22.48114378
OQMD-2026787.vasp,Be26Sr2,-84.87127228
OQMD-1928497.vasp,I16Ta4,-33.62586173
OQMD-9204137.vasp,I2La2Sb1,-13.69356958
OQMD-4127570.vasp,Fe1N1,-8.94966973
OQMD-2025214.vasp,Pt6S16Ta4,-93.54331555
OQMD-9693497.vasp,H4Mg1Na2O10Se2,-76.03844195
OQMD-3169948.vasp,Bi2I2O2,-14.84142279
OQMD-1919855.vasp,Cl12Cr2Na6,-39.72696266
OQMD-9417724.vasp,Hf1N4Sc3,-54.14460126
OQMD-2017261.vasp,F20Ta4,-104.80695118
OQMD-1770232.vasp,Ga4I12,-9.81069537
OQMD-5249137.vasp,Br4H28N8,-165.55822137
OQMD-8405733.vasp,Cl2S2Zr2,-24.29023648
OQMD-61715.vasp,Gd2O2P2Zn2,-30.97041181
OQMD-1966751.vasp,Ag4O14Te4,-64.42824628
OQMD-8254308.vasp,Ag1F6Sn1,-14.85853536
OQMD-59807.vasp,Au6In2,4.17488763
OQMD-7776537.vasp,Li1Se2Ti1,-16.62643911
OQMD-2340965.vasp,H28I4N8,-162.13782621
OQMD-9435036.vasp,Os4P4Se4,-53.79263903
OQMD-184825.vasp,Ni8Si4,-16.62543358
OQMD-59635.vasp,B2Cu2S4,-25.42242863
OQMD-61040.vasp,Ca2Cl2H2O2,-30.32277902
OQMD-1281008.vasp,N12Sr2,-85.32620163
OQMD-9643772.vasp,Mo4N3,-37.92986119
OQMD-7675457.vasp,Bi1Li1S2,-11.37091398
OQMD-2322435.vasp,Ag8O24P8,-169.35095144
OQMD-9182624.vasp,Co4Mg4O8,-63.05649156
OQMD-55305.vasp,Ge4Pd4,-22.44413892
OQMD-1919896.vasp,Cr4Ga4Se12,-51.48288887
OQMD-8537895.vasp,C4Mn4O12,-110.21794487
OQMD-8550612.vasp,Mo8O24,-164.08714748
OQMD-4115298.vasp,Ta1,-8.88787879
OQMD-42792.vasp,Cd2Ti2,-7.72832508
OQMD-8623793.vasp,Ag4Br4Te8,-10.25457773
OQMD-9132697.vasp,Cl6Co2Tl2,-11.6112809
OQMD-2467723.vasp,H24N10Rb6,-156.38095012
OQMD-3508291.vasp,Ta12Te48,-169.68510045
OQMD-8162879.vasp,N2Se4,-21.08570915
OQMD-82686.vasp,F5U1,-28.48510909
OQMD-9769352.vasp,Cl28Mo8N4,-90.69696436
OQMD-7674473.vasp,C1F2Y2,-28.91002312
OQMD-385558.vasp,As2O8Sc2,-65.03808555
OQMD-2062412.vasp,Ga14Te20,-61.41812867
OQMD-2011895.vasp,C6Cr23,-122.78048352
OQMD-294160.vasp,Ag8Te4,0.56502394
OQMD-8472947.vasp,O8S2Tl1V1,-53.27386661
OQMD-9803210.vasp,Ag4Ge2Se6,-17.48152482
OQMD-8401940.vasp,Br1Sb1Te1,-4.77167637
OQMD-8517136.vasp,C3F3O9Tb3,-106.83306708
OQMD-5236720.vasp,Br4V1,-6.98926286
OQMD-7732783.vasp,Nb2Ni4Te6,-22.33761291
OQMD-7762559.vasp,C5Ta6,-92.19031366
OQMD-9592160.vasp,Au1Cr1O2,-13.43194631
OQMD-7788149.vasp,As4Rh4Se4,-39.06667588
OQMD-1895960.vasp,F1Rb1,-2.83840904
OQMD-9148490.vasp,Hg2O8Te2,-32.82694951
OQMD-1775860.vasp,B4Ba2Se12,-57.50746154
OQMD-9995642.vasp,Cl8Fe3,-12.5553783
OQMD-1896094.vasp,Ge4Sr8,-15.79909546
OQMD-7768219.vasp,Ag1Co1S2,-7.99269376
OQMD-185324.vasp,Au4Sb8,-18.19358332
OQMD-5176823.vasp,F8Zn4,-19.16054613
OQMD-7748315.vasp,Au2P2S6Tl2,-26.52814611
OQMD-1769985.vasp,Br8H8O4Sr4,-76.2140534
OQMD-7749743.vasp,Br2P1Y2,-21.41290874
OQMD-8372127.vasp,I6Lu2,-12.57215399
OQMD-38294.vasp,Ba1Sn2,-3.72153705
OQMD-7737399.vasp,Bi1Br1Se1,-4.91048716
OQMD-9657018.vasp,Ag2Zn6,16.33605115
OQMD-7929265.vasp,Mo2S4,-22.36161198
OQMD-7788815.vasp,Li2P1Pd1,-8.9402833
OQMD-7763375.vasp,Br2Co2Te2,-8.52872941
OQMD-9772746.vasp,P32Re8,-207.64044188
OQMD-8495348.vasp,Cl12Cs2Os2,-23.86477738
OQMD-2034597.vasp,Br4Re12S16,-152.68733544
OQMD-9800270.vasp,Cl27Cs9Hg9,-25.28488734
OQMD-8605889.vasp,Pt4Se6Tl2,-24.23828936
OQMD-7786095.vasp,C1K1N1O1,-21.26017642
OQMD-3498324.vasp,Bi8O36Se12,-211.84713393
OQMD-36338.vasp,Ce1S1,-8.79936351
OQMD-41300.vasp,B2Nb2,-28.50817307
OQMD-2005758.vasp,Cu4P4Se12Tl4,-44.85122422
OQMD-9637024.vasp,H4Ta2,-28.30205403
OQMD-9674005.vasp,C4Zr8,-74.31669079
OQMD-7747163.vasp,Au2Zr2,-7.94777459
OQMD-2004550.vasp,Ir8S16,-74.1445184
OQMD-7729981.vasp,H6Nd2O6,-71.69116087
OQMD-2015798.vasp,Co6Er4Si10,-76.78925552
OQMD-7768737.vasp,Hf2Na4S6,-47.79468952
OQMD-9917140.vasp,Br24Rh8Se36,-105.49039768
OQMD-7750531.vasp,Pd4S4Sb4,-30.00387896
OQMD-7782965.vasp,Ba4Mg4Pb4,-9.13404804
OQMD-7923941.vasp,S4Sn2,-15.44452354
OQMD-7750547.vasp,O4Y2,-40.19962302
OQMD-9416227.vasp,Cu2P1Se4,-12.01981068
OQMD-8206078.vasp,Br12K4Pt2,-16.7288962
OQMD-9413930.vasp,Sb2Tl4,-5.47663441
OQMD-7907945.vasp,Hf1Se2,-14.18345479
OQMD-1775580.vasp,Cu2Hf4Na2Se10,-64.79246738
OQMD-9672839.vasp,Os4P4S4,-58.14299855
OQMD-2037206.vasp,B8O20Zr4,-225.80589014
OQMD-9432935.vasp,N5Ti6,-89.64555518
OQMD-9335826.vasp,Mo2Rh2,-12.70496813
OQMD-8428555.vasp,Cl12Na6Tl2,-31.38069778
OQMD-9687901.vasp,B8C4Y4,-100.38483389
OQMD-38736.vasp,Hf1Te2,-11.29101378
OQMD-8623787.vasp,Cl10Cs3O1Os2,-31.20363595
OQMD-7748291.vasp,Pt1Se6Ta2,-34.99894914
OQMD-8326209.vasp,Cl2Hf2N2,-37.44534774
OQMD-5183680.vasp,O24P8Tl8,-187.33443757
OQMD-6373705.vasp,Br1Cl1Cu1,-0.67871786
OQMD-8606757.vasp,Tc4Te8,-46.28312417
OQMD-9810394.vasp,Br32Zn16,-9.25149522
OQMD-2024347.vasp,Br16In4K4,-25.84005931
OQMD-1286972.vasp,Cs4Te10,-16.10723574
OQMD-7775439.vasp,Rb4S6Ti2,-39.40784494
OQMD-410605.vasp,Au4Cl8,-0.69791102
OQMD-2010342.vasp,Br8Te16,-0.41434861
OQMD-1896154.vasp,Mn2Sb2,-8.05507467
OQMD-1768447.vasp,Sn10Sr6,-19.48100288
OQMD-8628778.vasp,Ni8Ru1S8,-27.75087971
OQMD-4779735.vasp,B6Nb5,-76.38443393
OQMD-8423703.vasp,Cu4F4Hg4Se4,-6.9974305
OQMD-2084193.vasp,H20O16Se2,-157.36328838
OQMD-8501779.vasp,Ag4F4H4O4,-37.21135427
OQMD-2390616.vasp,Fe4Li4O24Si8,-219.82721676
OQMD-3294703.vasp,Ba8In16S32,-159.27736779
OQMD-8903242.vasp,O10Os2P2,-74.69010387
OQMD-9687964.vasp,Hf2Pb2S8Tl4,-50.96997602
OQMD-2036078.vasp,Br22Nb8Rb2,-80.90491974
OQMD-90440.vasp,N3Ta6,-75.81442099
OQMD-5230082.vasp,H4N4O12,-89.50603075
OQMD-9749825.vasp,O18Se6Sm4,-134.35829372
OQMD-55329.vasp,As4Ti4,-44.69854928
OQMD-5186187.vasp,Ga6O24V6,-186.82744238
OQMD-7753835.vasp,Co2Sb2Se2,-15.10444424
OQMD-184285.vasp,Si4Sr8,-17.75065495
OQMD-429657.vasp,Pt1Zn3,3.8672904
OQMD-347678.vasp,P8U4,-76.68778487
OQMD-6031769.vasp,Al1Ga1Hg1Te4,-9.39365122
OQMD-9713939.vasp,Cr8O16Sr4,-138.62748481
OQMD-7789493.vasp,Br7Nb3Te1,-29.67520099
OQMD-7769411.vasp,Cl2F8K2,-15.06546922
OQMD-827431.vasp,H8Mg2N4O16,-136.47491636
OQMD-7773817.vasp,Br6Sc2,-18.62570627
OQMD-9710937.vasp,Bi6Co1O16S2,-101.90329234
OQMD-5237355.vasp,As4Cd6O16,-83.78516969
OQMD-4733463.vasp,Cl10In2Sn4,-25.14861449
OQMD-7762375.vasp,Ir4P4S4,-54.55958335
OQMD-9069326.vasp,Ga1P1Se4,-15.53728023
OQMD-7919363.vasp,F3V1,-12.29236925
OQMD-9656257.vasp,Au2Li6,-10.90550191
OQMD-4783589.vasp,Cr6O18Rh6,-131.88888209
OQMD-826694.vasp,B24H96Mg12,-492.45493715
OQMD-9682067.vasp,N7Zr8,-105.92220628
OQMD-789758.vasp,Ga8Mg8,-16.6458898
OQMD-8605549.vasp,Se10Zr2,-36.33883483
OQMD-8472499.vasp,O8Pb2S2,-52.39167152
OQMD-1926942.vasp,Cr2S12Ta6,-106.27602091
OQMD-7901179.vasp,Br6Ga2,-9.2327476
OQMD-9422709.vasp,Ni6Sb2,0.09143552
OQMD-7742253.vasp,Ni1Se2,-4.45126654
OQMD-9921767.vasp,O48P16Pb8,-380.37684854
OQMD-42394.vasp,As2Nb2,-21.44493355
OQMD-38641.vasp,K2Te1,-1.95539065
OQMD-2065814.vasp,Mo6O24Zn6,-151.28025044
OQMD-49342.vasp,Nd2O4,-35.80542079
OQMD-7670993.vasp,Pd5Ta1,-15.75442087
OQMD-7746349.vasp,Cl2Ho2O2,-30.54178787
OQMD-3499601.vasp,F40Rb8Te8,-133.10757026
OQMD-2028085.vasp,F20Na4Te4,-70.61101125
OQMD-8547163.vasp,Ir4Li4O12,-84.5518682
OQMD-1989019.vasp,Bi7F11O5,-73.6030295
OQMD-9767382.vasp,Ce4K4P8S24,-142.29882532
OQMD-7675445.vasp,As2O6Zn1,-36.44623119
OQMD-7733013.vasp,Ni4Si4Zr3,-36.08454903
OQMD-177952.vasp,Rb4Se6,-15.44220627
OQMD-2026658.vasp,Ge8I8S12,-62.55313777
OQMD-55277.vasp,B4Mo4,-40.01699656
OQMD-54209.vasp,Cr3S4,-25.03910577
OQMD-2004070.vasp,O16Pb4Se4,-88.48837317
OQMD-1928667.vasp,Ag2P4Sc2Se12,-53.77415869
OQMD-49533.vasp,Ge4Sc2,-21.22815777
OQMD-8237613.vasp,Co2F6,-19.15988972
OQMD-1833246.vasp,Br4,0.02586036
OQMD-9879815.vasp,Au124Cd1,85.26579826
OQMD-7771611.vasp,F6K1Nb1,-29.75289019
OQMD-45462.vasp,Cu2Se2Tl1,-4.44983103
OQMD-9673411.vasp,Ru4S4Sb4,-42.64924921
OQMD-1771539.vasp,H16Mo2N4O8,-142.02395327
OQMD-7746501.vasp,O4Sr2,-24.4241098
OQMD-7782643.vasp,Cl7Te1Ti3,-36.70714027
OQMD-2005042.vasp,Cu4Lu4Pb4Se12,-58.77060893
OQMD-1924819.vasp,Er4Ge8Ni4,-42.93581327
OQMD-8383621.vasp,Ho2I2Se2,-17.37642719
OQMD-37676.vasp,Cl2Zr1,-9.53762622
OQMD-7747403.vasp,Er2I2O2,-27.04682567
OQMD-9314706.vasp,Cd2Zr2,-3.8110973
OQMD-181162.vasp,Ge2Pd2S6,-27.86764284
OQMD-7779879.vasp,Br4I4Ta2,-20.09760641
OQMD-7749261.vasp,H2K2Se2,-12.50446867
OQMD-751136.vasp,Mg6Sc2,-3.0755182
OQMD-9495696.vasp,Fe6Ge10Ho4,-53.3030328
OQMD-4116658.vasp,Sn2,5.21484697
OQMD-6757193.vasp,Br5Cl1Ti2,-22.48751453
OQMD-2387527.vasp,H8O24S6Sr2,-179.80582635
OQMD-8519130.vasp,Cl12Na6Sc2,-48.59235131
OQMD-9888858.vasp,C4H16N8Na8O20S4,-288.72128952
OQMD-1768520.vasp,Cl2O8Sb6,-61.77658122
OQMD-9813868.vasp,C8H6Na10O24,-244.53140024
OQMD-9121587.vasp,Br2Cl4In2,-10.27798884
OQMD-36103.vasp,I1K1,-0.16177724
OQMD-8350362.vasp,Mo2O14P4,-111.56430812
OQMD-9661991.vasp,Au4Ba2S4,-16.92716103
OQMD-50845.vasp,Au4Ce1Si2,-11.68222191
OQMD-9421566.vasp,Ga6Rh2,-18.61751454
OQMD-2027566.vasp,Hg8Mo4O16,-80.36907478
OQMD-8299962.vasp,F6Li1V1,-26.46309232
OQMD-8115947.vasp,F8Si2,-38.50251757
OQMD-4737277.vasp,Ga2Li2S4,-22.56078123
OQMD-9792489.vasp,Bi16I8O20,-136.53324797
OQMD-1654020.vasp,O8Pd6Tl2,-42.8681781
OQMD-9185079.vasp,Cr1F6,-15.83716878
OQMD-9744664.vasp,P4Se12Sn4,-50.1083304
OQMD-34299.vasp,Ca1Te1,-3.27059665
OQMD-7741055.vasp,In2Se6Si2,-26.74769321
OQMD-8393531.vasp,Ag1As2O7Sc1,-49.63847002
OQMD-5238589.vasp,Ba6P4,-25.07121101
OQMD-7780229.vasp,Al2I8Mn1,-10.31080348
OQMD-8498124.vasp,Dy4F12,-74.88801646
OQMD-1930683.vasp,Br8S9Ta4,-70.80589745
OQMD-2035657.vasp,Ga8S16Tl8,-77.90708514
OQMD-3033993.vasp,Bi2Li2Pd3,-11.7802078
OQMD-5229992.vasp,As4O14Zr2,-102.84263571
OQMD-7817275.vasp,Ag2Ga2O4,-26.13842321
OQMD-2056855.vasp,In4O24S6,-147.62851867
OQMD-2017317.vasp,Cl16Ga4K4,-40.74754522
OQMD-1769371.vasp,B6Cr10,-74.76427241
OQMD-9734968.vasp,Co2Y2,-12.03576015
OQMD-7675049.vasp,Na4Si2Zn2,-4.87657753
OQMD-9942944.vasp,Ag8As12K20Se36,-127.61335524
OQMD-2011415.vasp,K4O22Sb8,-139.67233278
OQMD-8327455.vasp,Hg1In2Se4,-10.12265343
OQMD-2035114.vasp,P16Se16,-98.20593583
OQMD-183439.vasp,S4V5,-36.78181899
OQMD-9591423.vasp,F6K2Se1,-20.00403016
OQMD-7733671.vasp,K1N3,-20.33478803
OQMD-9523977.vasp,Ga8Ni4O16,-111.356486
OQMD-8237910.vasp,Cu1F6Ti1,-25.27898944
OQMD-8592603.vasp,Br6Mo2Na1O2,-25.70747345
OQMD-9180412.vasp,I4Li4,-14.68989526
OQMD-9918093.vasp,Cr8Mo12O48,-346.83012059
OQMD-7789257.vasp,Al4Br4S4,-33.40527034
OQMD-184524.vasp,P8Pt4,-51.34423666
OQMD-7673631.vasp,Cl2O2Tm2,-30.5833501
OQMD-9349929.vasp,Cu2Hf4,-23.49092558
OQMD-9106971.vasp,Cl6La2,-25.27152986
OQMD-2010822.vasp,Cs8O16S4,-106.69307233
OQMD-2026465.vasp,Br8Ge8S12,-68.70693588
OQMD-7790083.vasp,C1Cl2Ti2,-27.74537098
OQMD-7747991.vasp,Br2C1Sc2,-19.71291133
OQMD-2032887.vasp,F24Hf6,-147.82913193
OQMD-5223081.vasp,Cd1Cl8K6,-19.40368708
OQMD-1285836.vasp,F4O6Te4,-45.51488662
OQMD-9421472.vasp,C2O2Y4,-54.44876752
OQMD-9728669.vasp,Hg4O28S8,-145.83596565
OQMD-1902061.vasp,N1Na1O2,-17.74686899
OQMD-36146.vasp,Ni1Zn1,0.22876602
OQMD-8159987.vasp,B2H2Hf2,-34.60121807
OQMD-1283149.vasp,Bi4Pd10,-18.43531733
OQMD-8623217.vasp,Br12K4,-9.81297574
OQMD-177954.vasp,As4K4Pd2,-15.06418115
OQMD-9436430.vasp,Cl2Ge2I6,-8.25700282
OQMD-1973213.vasp,Ba8Br12O2,-57.52688856
OQMD-7760341.vasp,Ir4P4Se4,-49.75042182
OQMD-2004115.vasp,Ag4Te8Tl12,-13.81794857
OQMD-38261.vasp,K2S1,-3.69476377
OQMD-49127.vasp,Ca2Cl4,-13.36938683
OQMD-9387469.vasp,Hf1Te2,-11.24477951
OQMD-8967870.vasp,Co3Se12Ta4,-72.17111936
OQMD-7782463.vasp,Fe1Pd2,-2.3182907
OQMD-8124403.vasp,Cr4Ge1Se8,-36.55311033
OQMD-7774283.vasp,Nb2O8V2,-76.83484733
OQMD-7768399.vasp,Ho2Se6,-19.41397649
OQMD-1775397.vasp,Au2Cl14Te2,-11.5305696
OQMD-63231.vasp,C1O5U1,-49.59729714
OQMD-3487427.vasp,H10K6O28P8,-252.59739824
OQMD-2357300.vasp,K4La4P8Se24,-119.42238714
OQMD-10029010.vasp,O72P24Sc8,-615.60548494
OQMD-43851.vasp,I1O3Tl1,-14.36917628
OQMD-39405.vasp,Bi1Li3,-0.86692953
OQMD-3501816.vasp,As4Cl16H4O16Pb16,-168.63932692
OQMD-7741293.vasp,F6Na1Tl3,-20.66843134
OQMD-1283106.vasp,Cd4O8Sn2,-32.35478121
OQMD-2017399.vasp,S12Te4Tl8,-52.99375745
OQMD-9409962.vasp,C1S2Y3,-35.52767594
OQMD-9022446.vasp,In2Na2P4Se12,-49.68007843
OQMD-2070436.vasp,Mn4N8O24,-164.57775011
OQMD-1767749.vasp,Au4Cl12,-2.84644804
OQMD-1770224.vasp,F8H14N2,-89.46332035
OQMD-5186341.vasp,Ga4O36P12,-284.9443959
OQMD-8107913.vasp,Te4Tl8,-8.71175492
OQMD-1285138.vasp,In4Te10,-19.58407128
OQMD-9238550.vasp,F8Tc2,-34.12932732
OQMD-7755499.vasp,As4Cr5,-31.00796902
OQMD-8186079.vasp,Br4Cl4Zr2,-25.25278409
OQMD-9719221.vasp,Cu6K6Se16Ta4,-78.92553788
OQMD-9170282.vasp,Br2Th1,-9.29756863
OQMD-1919566.vasp,Rh8S12,-62.3984558
OQMD-1941778.vasp,Bi4Pb6S12,-54.11039621
OQMD-9841876.vasp,H4Mg8Na4O28Se8,-212.77188987
OQMD-2034257.vasp,As16S16,-96.31679899
OQMD-45358.vasp,P1Te2Ti2,-23.63206949
OQMD-9179785.vasp,I4Si1,-4.44331641
OQMD-2075443.vasp,Ge8Rb8Se20,-80.02908854
OQMD-9653347.vasp,O4Zn4,-17.61767762
OQMD-9071940.vasp,Cl2Cr2S2,-15.2215662
OQMD-46047.vasp,Bi2Te3,-7.83676967
OQMD-2026870.vasp,Cl18K4Ta6,-86.69612372
OQMD-9752514.vasp,Ca8Ge4O16,-137.66834966
OQMD-178923.vasp,B4C4Ca2,-60.01019183
OQMD-2069066.vasp,K2O24Se4V6,-170.37328572
OQMD-55121.vasp,Cd1In2Te4,-6.98234312
OQMD-184593.vasp,Cd2Cr2O8,-46.38879651
OQMD-486611.vasp,Ge1Mn3,-9.8398836
OQMD-1768993.vasp,Sc10Sn6,-45.26990164
OQMD-2011068.vasp,Cd4I8O24,-88.01090363
OQMD-9994457.vasp,Ca4H52I8O26,-354.03487159
OQMD-9742175.vasp,Ge14Pr8,-83.00188673
OQMD-9820500.vasp,I8Nb8Te32,-104.54264213
OQMD-1768438.vasp,C4N8Zn4,-81.49137829
OQMD-9945770.vasp,B16Li24O36,-436.66907324
OQMD-8163059.vasp,F2O4,-13.27014287
OQMD-1282134.vasp,B12P2,-86.36633005
OQMD-1836284.vasp,Al1Ni1,-5.8657746
OQMD-9582256.vasp,Fe1Pt1,-2.58581514
OQMD-48096.vasp,Pt4Ta2,-27.03670876
OQMD-419308.vasp,As4Cu4Se4,-11.91748323
OQMD-8116603.vasp,Se8Zr4,-49.08183409
OQMD-9840858.vasp,B8O28Pb16,-247.82331986
OQMD-50435.vasp,Ge2Nb2Sb2,-25.82790736
OQMD-2015716.vasp,Co2Nb4Pd1Se12,-66.67994595
OQMD-2028106.vasp,I6O18Tl4,-72.40692382
OQMD-179685.vasp,I4O2Sr4,-25.23341187
OQMD-7786895.vasp,Br6Pr2,-20.14880946
OQMD-9182408.vasp,F6Te1,-13.88167215
OQMD-9165229.vasp,Hf4S2Se6,-58.28505954
OQMD-1225685.vasp,I6Y2,-17.23518818
OQMD-1926319.vasp,B16Nd4,-117.79823365
OQMD-8320215.vasp,Na1Se2Ti1,-14.97459955
OQMD-7759897.vasp,F6In4,-24.1148932
OQMD-2014858.vasp,Co6S8,-40.03660511
OQMD-5182049.vasp,Rb4S6Sn2,-25.48714784
OQMD-9713542.vasp,As12Ge12K4,-79.60085063
OQMD-9792277.vasp,In8O28P8,-219.46751725
OQMD-9777159.vasp,Ca8O28P8,-247.13319545
OQMD-7776445.vasp,Br2C1Zr2,-22.72159491
OQMD-47280.vasp,Cu2Se4,-1.29654033
OQMD-9441215.vasp,Cd3Cl8Rb2,-9.76264718
OQMD-9650335.vasp,Li2S4Sb2,-23.99943447
OQMD-9662078.vasp,F6O2P2,-38.05565453
OQMD-7927663.vasp,Cl4O1W1,-17.3585153
OQMD-4115814.vasp,Hf2,-12.09150722
OQMD-4147788.vasp,N1Nb1,-15.00083888
OQMD-6779077.vasp,Cu6S6,-16.34884454
OQMD-9717511.vasp,I24Zr6,-44.50655227
OQMD-1283860.vasp,Br10Ce4,-35.19253277
OQMD-9792022.vasp,Mg8O28P8,-242.07699834
OQMD-1941329.vasp,B4Hg6O12,-78.34988853
OQMD-2011924.vasp,Ca8O16Si4,-155.68663732
OQMD-7908397.vasp,F4Pd2,-8.62349531
OQMD-9069431.vasp,Cu1P3Si2,-21.97322032
OQMD-2065433.vasp,Mn4O24Ta8,-242.77926055
OQMD-1283159.vasp,I6Ru2Y6,-44.81107647
OQMD-1230755.vasp,Ge2O8Zr2,-73.77828305
OQMD-1902743.vasp,Ge6Nb3,-41.58305951
OQMD-3712085.vasp,Bi1Dy1,-3.91251422
OQMD-2070082.vasp,O24Se8Sn4,-139.0174913
OQMD-55222.vasp,Ga2Hg1Se4,-12.39757903
OQMD-3708673.vasp,As1Sc1,-3.2813462
OQMD-1911295.vasp,Ga4Se4,-19.33966006
OQMD-9970789.vasp,Rh2Sr8,-0.34508039
OQMD-7671585.vasp,Ba10Bi8,-26.6713902
OQMD-7735979.vasp,Cl2S1Y2,-21.83322679
OQMD-9836996.vasp,As8Co12O32,-215.53518861
OQMD-9516591.vasp,Rb2Te5,-9.10870122
OQMD-9561459.vasp,Ba1S2Tl2,-10.64303784
OQMD-6116322.vasp,Br2Cl6Mo2,-15.80333158
OQMD-9831650.vasp,Ca4Ge14O32,-248.54248453
OQMD-50261.vasp,B4V3,-40.40347057
OQMD-8196599.vasp,Ge4Se4,-23.20234676
OQMD-9419640.vasp,Ge1Ni5Se2,-6.31695124
OQMD-8513918.vasp,Cu2Hf4Se10Tl2,-62.0310137
OQMD-9857972.vasp,Bi4Br36W12,-109.47350162
OQMD-3499197.vasp,Cr8O32Sr16,-266.30544475
OQMD-7741597.vasp,Cr2Se4,-16.59891369
OQMD-1941044.vasp,Br4Hg10O8,-10.11124826
OQMD-7766429.vasp,Ag1F6Sb1,-16.29272191
OQMD-8164341.vasp,Au2Se2Tl2,-4.09154989
OQMD-1136053.vasp,H2Li6O8Te2,-75.50137879
OQMD-9475971.vasp,Au4Cl4F8,-8.94901994
OQMD-55647.vasp,Se6Zr2,-28.84727083
OQMD-9691756.vasp,I4O12S2,-55.97171263
OQMD-7833465.vasp,K2Mg1O6Se2,-39.79623013
OQMD-7786775.vasp,Mn1Na1Se2,-8.51143789
OQMD-8170789.vasp,Ca10Ir4,-14.95617723
OQMD-7741583.vasp,I4Se4Zr2,-23.60681249
OQMD-8158303.vasp,Br2Cl6Rb2,-7.13576882
OQMD-1769640.vasp,F8O4Te4,-45.56562916
OQMD-38947.vasp,Be2C1,-12.16430592
OQMD-45645.vasp,Cl2O1Ru1,-10.7628505
OQMD-179672.vasp,Co2Pd4Se4,-17.60236377
OQMD-2034246.vasp,Ba4Cu16S12,-48.66167004
OQMD-7789031.vasp,Br2F2Yb2,-17.99111668
OQMD-1966917.vasp,B4Na4Se14,-61.83411668
OQMD-7880755.vasp,Mn8Mo4,-30.96653397
OQMD-7914643.vasp,Pt2Se4,-13.50147147
OQMD-4788355.vasp,Ce6O24Sb10,-205.76387137
OQMD-1998769.vasp,H2Hf1,-13.96103469
OQMD-7782945.vasp,Br6Co2,-7.49486986
OQMD-2069141.vasp,Ag4F28Ir4,-54.5268299
OQMD-8350332.vasp,As4O12Tl4,-76.31318285
OQMD-1230827.vasp,Cu4Te6Zr2,-20.90965297
OQMD-5178729.vasp,Cr4F12,-48.7396827
OQMD-188504.vasp,Li8O8Ti2,-94.88119685
OQMD-7761477.vasp,C1Cl1Y2,-21.31233758
OQMD-9659813.vasp,Cu3Li6,-6.24534712
OQMD-7781105.vasp,N1O3Rb1,-20.92777235
OQMD-5187973.vasp,Cs4S6Sn2,-25.28555319
OQMD-9425788.vasp,Ag4Cl6,-2.09074571
OQMD-42992.vasp,Hg1O2Sr1,-10.59754282
OQMD-7747347.vasp,Ni2P1,-3.46495709
OQMD-185026.vasp,Al2O8Ta2,-82.84955584
OQMD-5216190.vasp,Ga4S4Se2,-27.29267441
OQMD-1250758.vasp,Li1Tl1,-4.41974478
OQMD-9794965.vasp,H24Li4N12Sn4,-189.37493889
OQMD-47605.vasp,Br2La2O2,-29.74262062
OQMD-2076219.vasp,F4O24S4Tc4,-170.14491467
